352932,2619.6666666666665,0.9802504970569803
352942,2636.1,0.9877333243687948
352952,2652.5333333333333,0.9952161516806092
352962,2668.9666666666667,1.0026989789924237
352975,2685.4,1.0124266544977825
352985,2677.4666666666667,1.0199094818095968
352995,2663.0,1.0273923091214112
353007,2648.5333333333333,1.0363717018955887
353017,2634.0666666666666,1.0452905718018026
353027,2634.9666666666667,1.0543690019962835
353037,2629.3333333333335,1.063447432190764
353047,2623.7,1.072525862385245
353058,2618.0666666666666,1.0825121355991738
353068,2612.4333333333334,1.0915905657936544
353079,2620.633333333333,1.1015768390075833
353089,2628.8333333333335,1.1106552692020641
353099,2637.0333333333333,1.1197336993965448
353110,2645.233333333333,1.1297199726104736
353120,2645.366666666667,1.1512966804134035
353132,2650.8,1.1771887297769195
353142,2656.233333333333,1.1987654375798493
353152,2661.6666666666665,1.2203421453827794
353162,2670.266666666667,1.2419188531857093
353172,2673.1666666666665,1.2634955609886391
353185,2676.0666666666666,1.2915452811324482
353195,2678.9666666666667,1.313121988935378
353205,2681.866666666667,1.3346986967383079
353215,2691.4333333333334,1.3523062311600302
353225,2701.0,1.354037072056922
353236,2710.5666666666666,1.3559409970435026
353246,2720.133333333333,1.3576718379403943
353256,2718.0333333333333,1.359402678837286
353266,2715.9333333333334,1.3611335197341776
353276,2713.8333333333335,1.3628643606310693
353291,2711.733333333333,1.3654606219764067
353301,2702.3,1.3671914628732984
353311,2699.4,1.36892230377019
353321,2696.5,1.371192367031024
353331,2693.6,1.3783154315673387
353343,2707.133333333333,1.3868631090109165
353353,2727.2,1.3939861735472312
353363,2747.266666666667,1.401109238083546
353373,2767.3333333333335,1.4082323026198607
353383,2788.233333333333,1.4153553671561754
353395,2799.9333333333334,1.4239030445997531
353405,2811.633333333333,1.4310261091360679
353415,2823.3333333333335,1.4381491736723826
353425,2816.9333333333334,1.4452588007135212
353435,2810.5333333333333,1.4522474902980733
353448,2798.8333333333335,1.461332786757991
353458,2831.4,1.4683214763425432
353468,2863.9666666666667,1.4753101659270953
353478,2896.5333333333333,1.4822988555116474
353488,2934.8,1.4892875450961995
353501,2946.9666666666667,1.4983728415561173
353511,2959.133333333333,1.5053615311406694
353521,2971.3,1.5123502207252215
353531,2983.4,1.5195390703608689
353541,2986.6,1.528529360456374
353553,2989.8,1.5393177085709804
353563,2993.0,1.5483079986664856
353573,3018.5,1.5572982887619908
353583,3044.0,1.5662885788574958
353593,3069.5,1.575278868953001
353605,3095.0,1.5860672170676073
353615,3106.7,1.5950575071631126
353625,3118.4,1.6040477972586178
353635,3130.1,1.6130038386299497
353645,3141.8,1.6218228851045882
353657,3140.6666666666665,1.6324057408741541
353667,3139.5333333333333,1.6412247873487926
353677,3138.4,1.6500438338234311
353687,3153.0,1.6588628802980696
353697,3166.766666666667,1.6676819267727079
353710,3180.5333333333333,1.679146687189738
353720,3195.633333333333,1.6879657336643763
353730,3210.733333333333,1.6967847801390148
353740,3243.9333333333334,1.7064328169822693
353750,3277.133333333333,1.719396815299988
353762,3301.9,1.73495361328125
353772,3282.4,1.7479176115989685
353782,3262.9,1.760881609916687
353792,3243.4,1.7738456082344056
353802,3210.766666666667,1.786809606552124
353812,3204.233333333333,1.7997736048698425
353825,3197.7,1.8166268026828767
353837,3222.4666666666667,1.8321836006641388
353851,3247.233333333333,1.8724601859138126
353861,3280.9,1.9024449439275832
353872,3279.233333333333,1.935428177742731
353882,3277.5666666666666,1.9654129357565018
353892,3251.5,1.9953976937702724
353902,3265.7,2.025382451784043
353912,3279.9,2.0553672097978137
353924,3294.1,2.0913489194143384
353934,3329.4333333333334,2.121333677428109
353944,3332.6,2.155037999153137
353954,3335.766666666667,2.22221839427948
353964,3338.9333333333334,2.2893987894058228
353977,3355.1666666666665,2.3767333030700684
353987,3371.4,2.443913698196411
353997,3387.633333333333,2.511094093322754
354007,3388.133333333333,2.5782744884490967
354017,3375.633333333333,2.6454548835754395
354029,3363.133333333333,2.726071357727051
354039,3349.3,2.7932517528533936
354049,3355.9,2.841708793640137
354062,3362.5,2.868192405700684
354072,3369.1,2.888564414978027
354083,3384.133333333333,2.9109736251831055
354093,3385.133333333333,2.9313456344604494
354106,3386.133333333333,2.957829246520996
354116,3387.133333333333,2.9782012557983397
354126,3400.866666666667,2.9985732650756836
354136,3414.6,3.0189452743530274
354146,3428.3333333333335,3.039663843589254
354158,3404.4666666666667,3.0682689742286606
354168,3380.6,3.092106583094833
354178,3356.733333333333,3.115944191961005
354188,3368.2,3.1397818008271776
354198,3388.5,3.1636194096933496
354211,3408.8,3.1946083012193736
354221,3388.8333333333335,3.218445910085546
354231,3370.5666666666666,3.242283518951718
354241,3352.3,3.2661211278178905
354251,3334.0333333333333,3.2920702394813
354264,3347.9333333333334,3.32854903828014
354274,3348.9666666666667,3.356609652740787
354284,3350.0,3.3846702672014333
354294,3334.366666666667,3.4127308816620796
354304,3334.133333333333,3.4407914961227264
354314,3333.9,3.4688521105833727
354324,3333.6666666666665,3.4969127250440195
354334,3346.4333333333334,3.524973339504666
354345,3350.4,3.555840015411377
354355,3354.366666666667,3.6039920330047606
354365,3337.9,3.6521440505981446
354375,3321.4333333333334,3.7002960681915282
354385,3299.8,3.7484480857849123
354398,3278.1666666666665,3.811045708656311
354408,3270.5666666666666,3.859197726249695
354418,3271.3,3.9073497438430786
354428,3272.0333333333333,3.9555017614364623
354438,3273.1666666666665,4.003653779029846
354450,3274.3,4.042807237774718
354460,3261.4666666666667,4.053701330633724
354470,3254.9333333333334,4.06459542349273
354480,3248.4,4.0754895163517375
354490,3268.0666666666666,4.086383609210744
354503,3287.733333333333,4.100545929927452
354513,3298.5666666666666,4.111440022786458
354523,3324.0666666666666,4.122334115645465
354533,3349.5666666666666,4.133228208504471
354543,3373.366666666667,4.144122301363478
354556,3360.9666666666667,4.521843132972717
354566,3348.5666666666666,4.936691126823425
354576,3336.1666666666665,5.351539120674133
354586,3336.633333333333,5.766387114524841
354596,3347.733333333333,6.1812351083755495
354608,3358.8333333333335,6.679052700996399
354618,3354.5333333333333,7.093900694847107
354628,3373.0666666666666,7.508748688697814
354638,3391.6,7.9235966825485225
354648,3410.133333333333,8.341593074798585
354660,3405.1,8.87719144821167
354670,3400.0666666666666,9.323523426055909
354680,3395.0333333333333,9.769855403900147
354690,3390.0,10.216187381744385
354700,3399.766666666667,10.662519359588623
354712,3409.5333333333333,11.198117733001709
354722,3466.8,11.644449710845947
354732,3515.733333333333,12.090781688690186
354742,3564.6666666666665,12.537113666534424
354752,3613.6,12.80194969177246
354765,3609.633333333333,12.910291786193847
354775,3619.633333333333,12.993631858825683
354785,3629.633333333333,13.07697193145752
354795,3639.633333333333,13.160312004089356
354805,3615.633333333333,13.243652076721192
354817,3591.633333333333,13.343660163879395
354827,3567.633333333333,13.42700023651123
354837,3546.133333333333,13.510340309143066
354847,3524.633333333333,13.593680381774902
354857,3503.133333333333,13.719616413116455
354867,3517.8333333333335,13.845552444458008
354877,3509.8,13.97148847579956
354887,3501.766666666667,14.097424507141113
354899,3493.733333333333,14.248547744750976
