Timestamp (ms), GPS LATITUDE, GPS LONGITUDE, GPS SPEED
135495,43.261124,-79.930954,2.55576
135595,43.261124,-79.93095,2.1668398
135695,43.261124,-79.93095,2.37056
135695,43.261124,-79.93095,2.37056
135795,43.261124,-79.93095,3.09284
135895,43.261124,-79.93095,3.27804
135995,43.261124,-79.93094,3.25952
136095,43.261124,-79.93094,3.44472
136195,43.261124,-79.93094,3.44472
136295,43.261124,-79.93094,3.46324
136395,43.261124,-79.93094,3.37064
136495,43.261124,-79.93093,3.35212
136495,43.261124,-79.93093,3.35212
136595,43.261124,-79.93093,3.29656
136595,43.261124,-79.93093,3.29656
136695,43.261116,-79.93093,2.90764
136795,43.261116,-79.93093,2.7409601
136895,43.261116,-79.93093,1.79644
136995,43.261116,-79.93094,1.27788
137095,43.261116,-79.93094,1.64828
137095,43.261116,-79.93094,1.64828
137195,43.261116,-79.93094,1.6667999
137295,43.261116,-79.93094,1.83348
137395,43.261116,-79.93095,2.11128
137395,43.261116,-79.93095,2.11128
137495,43.261116,-79.93095,2.2224002
137595,43.261116,-79.93095,1.5742
137695,43.261116,-79.93094,0.98155993
137795,43.261116,-79.93094,0.96304
137895,43.261116,-79.93094,0.79636
137995,43.261116,-79.93094,0.61116004
138095,43.261116,-79.93094,0.94452
138195,43.261116,-79.93094,0.96304
138195,43.261116,-79.93094,0.96304
138334,43.261116,-79.93094,0.83339995
138434,43.261116,-79.93094,0.83339995
138434,43.261116,-79.93094,0.83339995
138542,43.261116,-79.93094,0.57412
138634,43.261116,-79.93094,0.57412
138742,43.261116,-79.93094,0.42596
138842,43.261116,-79.93094,0.61116004
138942,43.261116,-79.93094,0.85192
139042,43.261116,-79.93094,0.81488
139142,43.261116,-79.93094,0.48152
139242,43.261116,-79.93094,0.48152
139342,43.261116,-79.93093,0.463
139442,43.261116,-79.93093,0.42596
139542,43.261116,-79.93093,0.42596
139642,43.261116,-79.93093,0.6482
139742,43.261116,-79.93093,0.75932
139847,43.261124,-79.93093,0.90748
139947,43.261124,-79.93092,1.31492
140047,43.261124,-79.93092,1.61124
140147,43.261124,-79.93092,1.62976
140247,43.261124,-79.93092,1.6667999
140347,43.261124,-79.93092,1.70384
140447,43.261124,-79.93092,1.7594
140549,43.261124,-79.93092,1.7594
140649,43.26113,-79.930916,2.09276
140749,43.261124,-79.930916,2.11128
140849,43.26113,-79.930916,2.33352
140949,43.26113,-79.93091,2.8891199
141049,43.26113,-79.93091,3.7595599
141149,43.26113,-79.93091,3.77808
141249,43.26113,-79.9309,3.7225199
141349,43.26113,-79.9309,3.74104
141449,43.26113,-79.9309,3.8336399
141549,43.261143,-79.9309,3.8706799
141649,43.261143,-79.9309,3.9447603
141749,43.261143,-79.9309,4.00032
141849,43.261143,-79.9309,4.0929203
141949,43.26115,-79.9309,4.29664
142049,43.26115,-79.9309,4.51888
142149,43.26115,-79.9309,4.5374002
142249,43.261158,-79.9309,4.5374002
142349,43.261158,-79.93089,4.51888
142449,43.261158,-79.93089,4.4633203
142549,43.261158,-79.93089,4.38924
142649,43.261158,-79.93089,4.27812
142749,43.261158,-79.930885,4.20404
142849,43.261158,-79.930885,4.22256
142949,43.261158,-79.930885,4.2595997
143049,43.261158,-79.93088,4.24108
143149,43.261158,-79.93088,4.2595997
143249,43.261166,-79.93088,4.27812
143349,43.261166,-79.93088,4.29664
143449,43.261166,-79.93087,4.3522
143549,43.261166,-79.93087,4.37072
143649,43.261166,-79.93086,4.37072
143749,43.261166,-79.93086,4.40776
143849,43.261166,-79.930855,4.42628
143949,43.261173,-79.930855,4.40776
144049,43.261173,-79.93084,4.4448004
144149,43.261173,-79.93084,4.50036
144249,43.261173,-79.93083,4.55592
144349,43.261173,-79.930824,4.61148
144449,43.26118,-79.930824,4.64852
144549,43.26118,-79.93082,4.6855597
144649,43.26118,-79.93082,4.74112
144749,43.26118,-79.93081,4.7596397
144849,43.26118,-79.9308,4.77816
144949,43.26119,-79.93079,4.8152
145049,43.26119,-79.93079,4.8337197
145149,43.26119,-79.930786,4.8707604
145249,43.26119,-79.93078,4.9078
145349,43.26119,-79.93077,4.92632
145449,43.26119,-79.93077,5.01892
145549,43.26119,-79.93076,5.11152
145649,43.261196,-79.930756,5.2041197
145749,43.261196,-79.93075,5.14856
145849,43.261196,-79.93075,5.07448
145949,43.261196,-79.93074,5.13004
146049,43.261208,-79.93073,5.2041197
146149,43.261208,-79.93072,5.22264
146249,43.261208,-79.93071,5.22264
146349,43.261208,-79.9307,5.25968
146452,43.261208,-79.9307,5.25968
146552,43.261223,-79.93069,5.7041597
146652,43.261223,-79.93068,5.87084
146752,43.261223,-79.93067,5.88936
146852,43.26123,-79.930664,5.85232
146952,43.26123,-79.93066,5.9078803
147052,43.26123,-79.93065,6.03752
147152,43.26123,-79.93064,6.1486397
147252,43.26123,-79.93063,6.18568
147352,43.26124,-79.930626,6.2042
147452,43.26124,-79.93062,6.37088
147552,43.26124,-79.93061,6.5005198
147652,43.26124,-79.93059,6.44496
147752,43.261246,-79.93058,6.31532
147852,43.261246,-79.93057,6.5745997
147952,43.261246,-79.930565,6.83388
148052,43.261246,-79.93056,7.11168
148152,43.261253,-79.93055,7.25984
148252,43.261253,-79.93054,7.27836
148352,43.261253,-79.930534,7.2968802
148452,43.261265,-79.93052,7.38948
148552,43.261265,-79.93051,7.55616
148652,43.261265,-79.930504,7.70432
148752,43.261272,-79.9305,7.8154397
148852,43.261272,-79.93049,7.90804
148952,43.261272,-79.93047,8.00064
149052,43.26128,-79.930466,8.167319
149152,43.26128,-79.93046,8.25992
149252,43.26128,-79.93045,8.37104
149352,43.261288,-79.93044,8.59328
149452,43.261295,-79.930435,8.63032
149552,43.261303,-79.93043,8.74144
149652,43.261303,-79.93042,8.96368
149752,43.26131,-79.93041,8.9266405
149856,43.26131,-79.93041,8.9266405
149956,43.26131,-79.93041,8.68588
150056,43.26131,-79.930405,8.6118
150056,43.26131,-79.930405,8.6118
150156,43.26131,-79.930405,8.64884
150256,43.26132,-79.9304,8.74144
150256,43.26132,-79.9304,8.74144
150356,43.26132,-79.9304,8.85256
150356,43.26132,-79.9304,8.85256
150456,43.26132,-79.93039,9.00072
150456,43.26132,-79.93039,9.00072
150556,43.26132,-79.93039,9.38964
150664,43.26132,-79.93038,9.76004
150764,43.26132,-79.930374,10.0934
150864,43.26132,-79.93037,10.50084
150964,43.26132,-79.93037,10.908279
151064,43.26132,-79.93035,11.3898
151164,43.26132,-79.93034,11.51944
151270,43.26133,-79.930336,11.556479
151370,43.26133,-79.930336,11.50092
151470,43.26133,-79.93033,11.35276
151570,43.26133,-79.93032,11.35276
151670,43.261337,-79.93032,11.2972
151770,43.261337,-79.93031,11.35276
151870,43.261345,-79.930305,11.50092
151970,43.261345,-79.9303,11.556479
152070,43.261353,-79.9303,11.575
152170,43.261353,-79.93029,11.63056
152270,43.261353,-79.93028,11.70464
152370,43.26136,-79.93028,11.8528
152470,43.26136,-79.930275,12.00096
152570,43.26136,-79.93027,12.07504
152670,43.261368,-79.93026,12.20468
152770,43.261368,-79.93025,12.27876
152870,43.261368,-79.930244,12.2232
152970,43.261375,-79.93023,12.18616
153070,43.261375,-79.93022,12.24172
153170,43.261387,-79.93022,12.33432
153270,43.261387,-79.930214,12.42692
153370,43.261387,-79.93021,12.57508
153470,43.261395,-79.9302,12.72324
153570,43.261395,-79.93019,12.98252
153670,43.261395,-79.93018,13.13068
153770,43.261402,-79.930176,13.26032
153870,43.261402,-79.93017,13.37144
153970,43.26141,-79.93016,13.50108
154070,43.26141,-79.93015,13.63072
154170,43.26141,-79.930145,13.7973995
154270,43.261417,-79.93013,13.9826
154370,43.261417,-79.93012,14.14928
154470,43.261425,-79.93011,14.334479
154570,43.261425,-79.9301,14.66784
154670,43.261433,-79.93009,15.167879
154770,43.26144,-79.930084,15.630879
154870,43.26144,-79.93008,15.96424
155241,43.26145,-79.93006,15.9272
155270,43.26145,-79.93006,15.9272
155370,43.26145,-79.93005,15.81608
155470,43.26145,-79.93005,15.5382805
155570,43.26146,-79.930046,15.35308
155670,43.26145,-79.93005,14.538199
155774,43.26145,-79.93006,13.81592
155874,43.26144,-79.93008,12.81584
155974,43.26144,-79.930084,11.68612
156074,43.261433,-79.9301,10.87124
156174,43.261433,-79.93011,10.426761
156274,43.261433,-79.93013,10.01932
156374,43.261425,-79.93014,9.704479
156474,43.261425,-79.930145,9.18592
156574,43.261425,-79.93015,9.00072
156674,43.261417,-79.93016,8.6118
156774,43.261417,-79.93017,8.315479
156874,43.261417,-79.930176,8.1488
156974,43.26141,-79.93018,7.6672797
157074,43.26141,-79.93019,6.945
157174,43.261402,-79.9302,6.4264402
157274,43.261402,-79.93021,5.9264
157374,43.261395,-79.930214,5.4819202
157474,43.261395,-79.93022,5.07448
157574,43.261387,-79.93023,4.63
157674,43.261387,-79.930244,4.05588
157774,43.261375,-79.93025,3.62992
157874,43.261375,-79.93027,3.1669202
157974,43.261375,-79.930275,2.92616
158074,43.261368,-79.93029,2.6854
158174,43.26136,-79.930305,2.37056
158274,43.261345,-79.93033,1.74088
158374,43.261337,-79.93035,1.2038
158474,43.261337,-79.93037,1.12972
158574,43.26133,-79.930374,0.94452
158674,43.26133,-79.93038,0.81488
158774,43.26132,-79.93039,0.926
158875,43.26132,-79.9304,1.00008
158975,43.26132,-79.930405,1.09268
159075,43.26132,-79.93041,1.07416
159175,43.26131,-79.93042,1.12972
159275,43.26131,-79.93042,1.2038
159375,43.26131,-79.93043,1.2964
159475,43.261303,-79.930435,1.4260399
159575,43.261303,-79.930435,1.4816
159675,43.261303,-79.93044,1.50012
159775,43.261295,-79.93044,1.5556799
159878,43.261295,-79.93045,1.5556799
159978,43.261295,-79.93046,1.59272
160078,43.261288,-79.93046,1.61124
160178,43.26128,-79.930466,1.70384
160278,43.26128,-79.93047,1.81496
160378,43.261272,-79.93047,1.90756
160478,43.261272,-79.93049,1.9816401
160578,43.261272,-79.9305,2.07424
160678,43.261265,-79.930504,2.14832
160778,43.261265,-79.930504,2.2224002
160878,43.261253,-79.93051,2.27796
160978,43.261253,-79.93052,2.33352
161078,43.261253,-79.93053,2.37056
161178,43.261246,-79.93053,2.4261198
161293,43.261246,-79.93053,2.4261198
161394,43.261246,-79.930534,2.4816802
161494,43.26124,-79.93054,2.57428
161594,43.26124,-79.93055,2.61132
161694,43.26124,-79.93055,2.64836
161794,43.26124,-79.93056,2.6854
161894,43.26124,-79.93056,2.7039201
162005,43.26123,-79.930565,2.778
162105,43.26123,-79.93057,2.8706
162205,43.26123,-79.93057,2.92616
162305,43.26123,-79.93058,2.94468
162405,43.26123,-79.93058,3.00024
162505,43.261223,-79.93059,3.03728
162605,43.261223,-79.930595,3.0558
162705,43.261223,-79.930595,3.0743198
162805,43.261223,-79.930595,3.1113598
162905,43.261223,-79.93061,3.1298802
163005,43.261215,-79.93061,3.1484
163105,43.261215,-79.93062,3.1484
163205,43.261215,-79.93062,3.18544
163305,43.261215,-79.930626,3.22248
163405,43.261208,-79.930626,3.22248
163505,43.261208,-79.930626,3.22248
163605,43.261208,-79.93063,3.22248
163705,43.261208,-79.93063,3.22248
163805,43.261208,-79.93064,3.241
163905,43.261208,-79.93065,3.35212
164005,43.261208,-79.93066,3.48176
164105,43.261208,-79.930664,3.5188
164205,43.261196,-79.93067,3.55584
164305,43.261196,-79.93068,3.57436
164405,43.261196,-79.93068,3.55584
164505,43.261196,-79.93069,3.53732
164605,43.26119,-79.93069,3.5188
164705,43.26119,-79.93069,3.50028
164805,43.26119,-79.930695,3.46324
164905,43.26119,-79.930695,3.4262002
165005,43.26118,-79.930695,3.3891602
165105,43.26118,-79.9307,3.35212
165205,43.26118,-79.9307,3.37064
165305,43.26118,-79.93071,3.35212
165405,43.261173,-79.93071,3.35212
165505,43.261173,-79.93071,3.3335998
165605,43.261173,-79.93072,3.31508
165705,43.261173,-79.93072,3.29656
165805,43.261173,-79.93073,3.29656
165905,43.261173,-79.93073,3.29656
166005,43.261173,-79.93074,3.29656
166105,43.261173,-79.93074,3.29656
166205,43.261173,-79.93074,3.29656
166305,43.261166,-79.93075,3.29656
166405,43.261166,-79.93075,3.27804
166505,43.261166,-79.93075,3.27804
166605,43.261166,-79.930756,3.27804
166705,43.261166,-79.930756,3.27804
166805,43.261166,-79.930756,3.25952
166905,43.261166,-79.93076,3.241
167005,43.261166,-79.93076,3.20396
167105,43.261166,-79.93076,3.03728
167205,43.261158,-79.93077,3.0743198
167305,43.261158,-79.93078,3.0743198
167405,43.261158,-79.93078,3.0743198
167505,43.26115,-79.93079,3.35212
167605,43.26115,-79.93081,3.53732
167705,43.26115,-79.93081,3.66696
167805,43.26115,-79.93082,3.6114001
167905,43.26115,-79.93082,3.66696
168005,43.26115,-79.930824,3.66696
168105,43.26115,-79.930824,3.66696
168205,43.26115,-79.93083,3.57436
168305,43.261143,-79.93083,3.31508
168405,43.261143,-79.93083,3.0743198
168505,43.261143,-79.93083,2.8520799
168605,43.261143,-79.93084,2.4261198
168705,43.261143,-79.93084,2.25944
168805,43.261143,-79.93084,2.07424
168905,43.261143,-79.93084,2.00016
169005,43.26113,-79.93084,1.92608
169105,43.26113,-79.93084,1.88904
169205,43.26113,-79.93084,1.92608
169305,43.26113,-79.93084,1.9816401
169405,43.26113,-79.930855,2.01868
169505,43.26113,-79.930855,2.01868
169605,43.26113,-79.930855,1.9631199
169705,43.26113,-79.930855,1.88904
169805,43.26113,-79.930855,1.83348
169905,43.26113,-79.93086,1.81496
170005,43.26113,-79.93086,1.81496
170105,43.26113,-79.93086,1.852
170205,43.26113,-79.93086,1.852
170305,43.26113,-79.93086,1.87052
170405,43.26113,-79.93087,1.87052
170505,43.26113,-79.93087,1.83348
170605,43.261124,-79.93087,1.79644
170705,43.261124,-79.93087,1.74088
170805,43.261124,-79.93087,1.68532
170905,43.261124,-79.93087,1.62976
171005,43.261124,-79.93087,1.59272
171105,43.261124,-79.93087,1.5371599
171205,43.261124,-79.93087,1.50012
171305,43.261124,-79.93087,1.4445599
171405,43.261124,-79.93088,1.4816
171505,43.261124,-79.93088,1.50012
171605,43.261124,-79.93088,1.50012
171705,43.261124,-79.93088,1.51864
171805,43.261124,-79.93088,1.5371599
171905,43.261124,-79.93088,1.5742
172005,43.261124,-79.93088,1.61124
172105,43.261124,-79.93088,1.62976
172205,43.261124,-79.93088,1.64828
172305,43.261116,-79.93088,1.6667999
172405,43.261116,-79.93088,1.70384
172505,43.261116,-79.93088,1.70384
172605,43.261116,-79.93088,1.68532
172705,43.261116,-79.93088,1.6667999
172805,43.261116,-79.930885,1.64828
172905,43.261116,-79.930885,1.64828
173005,43.261116,-79.930885,1.62976
173105,43.261116,-79.930885,1.5742
173205,43.261116,-79.930885,1.5742
173305,43.261116,-79.930885,1.5742
173405,43.261116,-79.930885,1.5556799
173505,43.261116,-79.930885,1.5556799
173605,43.261116,-79.930885,1.5556799
173705,43.261116,-79.930885,1.5742
173805,43.261116,-79.930885,1.5742
173905,43.261116,-79.930885,1.5742
174005,43.261116,-79.93089,1.5556799
174105,43.261116,-79.93089,1.5556799
174205,43.261116,-79.93089,1.5556799
174305,43.261116,-79.93089,1.4075199
174405,43.261116,-79.93089,1.12972
174505,43.261116,-79.930885,0.59264
174605,43.261124,-79.930885,0.44448
174705,43.261124,-79.93089,0.40744
174805,43.261124,-79.93089,0.3704
174905,43.261124,-79.93089,0.62968
175005,43.261116,-79.93089,0.61116004
175105,43.261116,-79.93089,0.66672003
175205,43.261116,-79.9309,0.68524003
175305,43.261116,-79.9309,0.68524003
175405,43.261116,-79.9309,0.62968
175505,43.261116,-79.9309,0.42596
175605,43.261124,-79.93089,0.25928
175705,43.261124,-79.93089,0.33336002
175805,43.261124,-79.93089,0.62968
175905,43.261124,-79.93089,0.70375997
176005,43.261124,-79.93089,0.72227997
176105,43.261124,-79.93089,0.72227997
176205,43.261124,-79.93089,0.72227997
176305,43.261124,-79.93089,0.72227997
176405,43.261124,-79.93089,0.72227997
176505,43.261124,-79.93089,0.72227997
176605,43.261124,-79.93089,0.72227997
176705,43.261124,-79.93089,0.70375997
176805,43.261124,-79.93089,0.70375997
176905,43.261124,-79.93089,0.70375997
177005,43.261124,-79.93089,0.70375997
177105,43.261124,-79.93089,0.70375997
177205,43.261124,-79.93089,0.70375997
177305,43.261124,-79.93089,0.70375997
177405,43.261124,-79.93089,0.70375997
177505,43.261124,-79.93089,0.70375997
177605,43.261124,-79.93089,0.72227997
177705,43.261124,-79.93089,0.72227997
177805,43.261124,-79.93089,0.72227997
177905,43.261124,-79.93089,0.70375997
178005,43.261124,-79.93089,0.68524003
178105,43.261124,-79.93089,0.66672003
178205,43.261124,-79.93089,0.66672003
178305,43.261124,-79.93089,0.6482
178405,43.261124,-79.93089,0.6482
178505,43.261124,-79.93089,0.6482
178605,43.261124,-79.93089,0.62968
178705,43.261124,-79.93089,0.62968
178805,43.261124,-79.93089,0.62968
178905,43.261124,-79.93089,0.61116004
179005,43.261124,-79.93089,0.59264
179105,43.261124,-79.93089,0.57412
179205,43.261124,-79.93089,0.55560005
179305,43.261124,-79.930885,0.55560005
179405,43.261124,-79.930885,0.55560005
179505,43.261124,-79.930885,0.53708
179605,43.261124,-79.930885,0.51856
179705,43.261124,-79.930885,0.50004
179805,43.261124,-79.930885,0.50004
179905,43.261124,-79.930885,0.50004
180005,43.261124,-79.930885,0.48152
180105,43.261124,-79.930885,0.48152
180205,43.261124,-79.930885,0.463
180305,43.261124,-79.930885,0.463
180405,43.261124,-79.930885,0.463
180505,43.261124,-79.930885,0.463
180605,43.261124,-79.930885,0.463
180705,43.261124,-79.930885,0.44448
180805,43.261124,-79.930885,0.44448
180905,43.261124,-79.930885,0.463
181005,43.261124,-79.930885,0.48152
181105,43.261124,-79.930885,0.48152
181205,43.26113,-79.930885,0.48152
181305,43.26113,-79.930885,0.463
181405,43.26113,-79.930885,0.463
181505,43.26113,-79.930885,0.44448
181605,43.26113,-79.930885,0.42596
181705,43.26113,-79.930885,0.42596
181805,43.26113,-79.930885,0.42596
181905,43.26113,-79.930885,0.44448
182005,43.26113,-79.930885,0.42596
182105,43.26113,-79.930885,0.40744
182205,43.26113,-79.930885,0.40744
182305,43.26113,-79.930885,0.38891998
182405,43.26113,-79.930885,0.38891998
182505,43.26113,-79.930885,0.3704
182605,43.26113,-79.930885,0.3704
182705,43.26113,-79.930885,0.3704
182805,43.26113,-79.930885,0.3704
182905,43.26113,-79.930885,0.3704
183005,43.26113,-79.930885,0.35187998
183105,43.26113,-79.930885,0.35187998
183205,43.26113,-79.930885,0.35187998
183305,43.26113,-79.930885,0.35187998
183405,43.26113,-79.930885,0.35187998
183505,43.26113,-79.930885,0.35187998
183605,43.26113,-79.930885,0.35187998
183705,43.26113,-79.930885,0.31484
183805,43.26113,-79.930885,0.29632
183905,43.26113,-79.930885,0.25928
184005,43.26113,-79.930885,0.22224
184105,43.26113,-79.930885,0.20372
184205,43.26113,-79.930885,0.20372
184305,43.26113,-79.930885,0.1852
184405,43.26113,-79.930885,0.20372
184505,43.26113,-79.930885,0.22224
184605,43.26113,-79.930885,0.25928
184705,43.26113,-79.930885,0.29632
184805,43.26113,-79.930885,0.31484
184905,43.26113,-79.930885,0.31484
185005,43.26113,-79.930885,0.31484
185105,43.26113,-79.930885,0.31484
185205,43.26113,-79.930885,0.29632
185305,43.26113,-79.930885,0.31484
185405,43.26113,-79.930885,0.29632
185505,43.261124,-79.930885,0.25928
185605,43.261124,-79.930885,0.20372
185705,43.261124,-79.930885,0.16668001
185805,43.261124,-79.930885,0.12964
185905,43.261124,-79.930885,0.0926
186005,43.261124,-79.930885,0.11112
186105,43.261124,-79.930885,0.11112
186205,43.261124,-79.930885,0.12964
186305,43.261124,-79.930885,0.14816
186405,43.261124,-79.930885,0.16668001
186505,43.261124,-79.930885,0.20372
186605,43.261124,-79.930885,0.24076
186705,43.261124,-79.930885,0.25928
186805,43.261124,-79.930885,0.29632
186905,43.261124,-79.930885,0.31484
187005,43.261124,-79.930885,0.31484
187105,43.261124,-79.930885,0.33336002
187205,43.261124,-79.930885,0.33336002
187305,43.261124,-79.930885,0.33336002
187405,43.261124,-79.930885,0.33336002
187505,43.261124,-79.930885,0.33336002
187605,43.261124,-79.930885,0.31484
187705,43.261124,-79.930885,0.29632
187805,43.261124,-79.930885,0.27780002
187905,43.261124,-79.930885,0.25928
188005,43.261124,-79.930885,0.24076
188105,43.261124,-79.930885,0.22224
188205,43.261124,-79.930885,0.22224
188305,43.261124,-79.930885,0.22224
188405,43.261124,-79.930885,0.22224
188505,43.261124,-79.930885,0.25928
188605,43.261124,-79.930885,0.27780002
188705,43.261124,-79.930885,0.27780002
188805,43.261124,-79.93089,0.27780002
188905,43.261124,-79.93089,0.27780002
189005,43.261124,-79.93089,0.27780002
189105,43.261124,-79.93089,0.29632
189211,43.261124,-79.93089,0.31484
189311,43.261124,-79.93089,0.31484
189411,43.261124,-79.93089,0.27780002
189511,43.261124,-79.93089,0.25928
189611,43.261124,-79.93089,0.24076
189711,43.261124,-79.93089,0.22224
189811,43.261124,-79.93089,0.22224
189911,43.261124,-79.93089,0.24076
190011,43.261124,-79.93089,0.25928
190111,43.261124,-79.93089,0.25928
190211,43.261124,-79.93089,0.25928
190311,43.261124,-79.93089,0.25928
190411,43.261124,-79.93089,0.25928
190511,43.261124,-79.93089,0.25928
190611,43.261124,-79.93089,0.24076
190711,43.261124,-79.93089,0.24076
190811,43.261124,-79.93089,0.24076
190911,43.261124,-79.93089,0.22224
191011,43.261124,-79.93089,0.22224
191111,43.261124,-79.93089,0.22224
191211,43.261124,-79.93089,0.24076
191311,43.261124,-79.93089,0.22224
191411,43.261124,-79.93089,0.24076
191511,43.261124,-79.93089,0.25928
191611,43.261124,-79.93089,0.25928
191711,43.261124,-79.93089,0.25928
191811,43.261124,-79.93089,0.27780002
191911,43.261124,-79.93089,0.27780002
192011,43.261124,-79.93089,0.29632
192111,43.261124,-79.93089,0.33336002
192211,43.261124,-79.93089,0.33336002
192311,43.261124,-79.93089,0.33336002
192411,43.261124,-79.93089,0.33336002
192511,43.261124,-79.93089,0.33336002
192611,43.261124,-79.93089,0.33336002
192711,43.261124,-79.93089,0.33336002
192811,43.261124,-79.93089,0.35187998
192915,43.261124,-79.93089,0.35187998
193015,43.261124,-79.93089,0.35187998
193115,43.261124,-79.93089,0.33336002
193215,43.261124,-79.93089,0.35187998
193315,43.261124,-79.93089,0.35187998
193415,43.261124,-79.93089,0.3704
193515,43.261124,-79.93089,0.3704
193615,43.261124,-79.93089,0.38891998
193715,43.261124,-79.93089,0.38891998
193815,43.261124,-79.93089,0.40744
193915,43.261124,-79.93089,0.42596
194015,43.261124,-79.93089,0.81488
194115,43.261124,-79.93089,1.18528
194215,43.261116,-79.93089,1.2038
194315,43.261116,-79.93089,1.2223201
194415,43.261116,-79.93089,1.2223201
194515,43.261116,-79.93089,1.2408401
194615,43.261116,-79.93089,1.18528
194715,43.261116,-79.93089,1.14824
194815,43.261116,-79.93089,1.05564
194915,43.261124,-79.9309,0.35187998
195015,43.26113,-79.93091,1.2223201
195115,43.26113,-79.93091,1.74088
195215,43.261124,-79.930916,1.77792
195315,43.261124,-79.930916,1.87052
195415,43.261124,-79.930916,2.11128
195515,43.261124,-79.93092,2.29648
195620,43.261124,-79.93092,2.5928
195720,43.261116,-79.93092,2.92616
195820,43.261116,-79.93092,3.1298802
195820,43.261116,-79.93092,3.1298802
195920,43.261116,-79.93093,3.22248
196020,43.261116,-79.93093,3.31508
196120,43.261116,-79.93093,3.44472
196220,43.261116,-79.93093,3.44472
196320,43.261116,-79.93093,3.37064
196420,43.261116,-79.93093,3.29656
196520,43.261116,-79.93093,3.241
196620,43.261116,-79.93094,3.31508
196720,43.26111,-79.93094,3.48176
196820,43.26111,-79.93094,3.85216
196920,43.26111,-79.93094,4.22256
197020,43.26111,-79.93095,4.50036
197120,43.26111,-79.93095,5.01892
197220,43.26111,-79.93095,5.3708
197320,43.26111,-79.93095,6.16716
197420,43.26111,-79.930954,7.11168
197520,43.26111,-79.930954,8.13028
197620,43.26111,-79.93096,9.13036
197720,43.26111,-79.93096,9.98228
197820,43.26111,-79.93098,10.68604
197920,43.26111,-79.930984,11.35276
197920,43.26111,-79.930984,11.35276
198020,43.26111,-79.930984,11.92688
198120,43.26111,-79.93099,12.20468
198220,43.26111,-79.93099,12.27876
198320,43.26111,-79.931,12.26024
198420,43.26111,-79.931,12.501
198520,43.26111,-79.93101,12.667681
198620,43.26111,-79.931015,12.6862
198720,43.26111,-79.931015,12.5565605
198820,43.2611,-79.93102,12.46396
198920,43.2611,-79.93102,12.37136
199020,43.2611,-79.93103,12.20468
199126,43.2611,-79.93103,11.945399
199226,43.2611,-79.93104,11.815761
199326,43.2611,-79.93104,11.51944
199426,43.2611,-79.93104,11.315721
199526,43.2611,-79.931046,11.130521
199626,43.2611,-79.931046,10.94532
199726,43.2611,-79.93105,10.88976
199826,43.2611,-79.93105,10.68604
199926,43.2611,-79.93106,10.53788
200026,43.2611,-79.93106,10.26008
200126,43.2611,-79.93106,10.13044
200226,43.2611,-79.93107,10.13044
200326,43.261093,-79.93107,9.68596
200426,43.261093,-79.93107,9.68596
200526,43.261093,-79.931076,9.33408
200626,43.261093,-79.931076,8.90812
200726,43.261093,-79.93108,8.519199
200826,43.261093,-79.93108,8.2784395
200926,43.261093,-79.93108,8.07472
201026,43.261093,-79.93108,7.83396
201126,43.261093,-79.9311,7.70432
201226,43.261086,-79.9311,7.6487603
201326,43.261086,-79.9311,7.4450397
201426,43.261086,-79.9311,7.2042804
201526,43.261086,-79.93111,7.05612
201626,43.261086,-79.93111,6.8524003
201726,43.261086,-79.93111,6.51904
201826,43.261086,-79.93111,6.482
201926,43.261074,-79.93111,6.46348
202026,43.261074,-79.931114,6.3894
202126,43.261074,-79.931114,6.3523602
202226,43.261074,-79.931114,6.31532
202326,43.261074,-79.931114,6.2597604
202426,43.261074,-79.931114,6.2227197
202526,43.261074,-79.93112,6.07456
202626,43.261066,-79.93112,5.98196
202726,43.261066,-79.93112,5.9264
202826,43.261066,-79.93112,5.87084
202926,43.261066,-79.93112,5.7041597
203026,43.261066,-79.93112,5.61156
203126,43.261066,-79.93112,5.59304
203226,43.261066,-79.93112,5.53748
203326,43.261066,-79.93112,5.3708
203426,43.26106,-79.93112,5.093
203526,43.26106,-79.93113,5.05596
203626,43.26106,-79.93113,4.74112
203726,43.261066,-79.93113,4.37072
203826,43.26106,-79.93113,4.2595997
203926,43.26106,-79.93113,4.29664
204026,43.26106,-79.93113,4.38924
204126,43.26106,-79.93113,4.48184
204226,43.26106,-79.93113,4.48184
204326,43.26106,-79.93113,4.5374002
204426,43.26105,-79.93114,4.6855597
204526,43.26105,-79.93114,4.79668
204626,43.26105,-79.93114,4.9633603
204726,43.26105,-79.93114,5.13004
204826,43.26105,-79.93114,5.2781997
204926,43.261044,-79.93114,5.4819202
205026,43.261044,-79.93114,5.66712
205126,43.261044,-79.931145,5.87084
205226,43.261044,-79.931145,5.9078803
205326,43.261036,-79.931145,6.019
205426,43.261036,-79.931145,6.1116
205526,43.261036,-79.931145,6.18568
205626,43.261036,-79.93115,6.2968
205726,43.26103,-79.93115,6.37088
205826,43.26103,-79.93115,6.4264402
205926,43.26103,-79.93115,6.51904
206026,43.26103,-79.93115,6.63016
206126,43.26103,-79.93116,6.7598
206232,43.26102,-79.93116,6.79684
206332,43.26102,-79.93116,6.81536
206432,43.26102,-79.93116,6.81536
206432,43.26102,-79.93116,6.81536
206532,43.26102,-79.93116,6.81536
206632,43.26101,-79.93116,6.79684
206732,43.26101,-79.93116,6.7598
206832,43.26101,-79.93116,6.74128
206932,43.261,-79.93116,6.72276
