Timestamp (ms),F_GPS_LONGITUDE
2967676,-79.930786
2967776,-79.93078
2967875,-79.93078
2967975,-79.93077
2968075,-79.93077
2968178,-79.93076
2968278,-79.93076
2968387,-79.93076
2968487,-79.930756
2968587,-79.930756
2968687,-79.93076
2968787,-79.93076
2968887,-79.93076
2968987,-79.93077
2969087,-79.93077
2969190,-79.93077
2969301,-79.93076
2969407,-79.93076
2969516,-79.930756
2969620,-79.930756
2969726,-79.93075
2969825,-79.93075
2969925,-79.93074
2970025,-79.93074
2970125,-79.93074
2970225,-79.93073
2970326,-79.93073
2970426,-79.93072
2970526,-79.93072
2970626,-79.93072
2970727,-79.93071
2970831,-79.93071
2970932,-79.93071
2971033,-79.93071
2971142,-79.93071
2971243,-79.93071
2971342,-79.93071
2971442,-79.93071
2971542,-79.93071
2971642,-79.93071
2971747,-79.93071
2971847,-79.93071
2971947,-79.93071
2972047,-79.93071
2972147,-79.93071
2972248,-79.93071
2972348,-79.93071
2972448,-79.93071
2972548,-79.93071
2972648,-79.93071
2972751,-79.93071
2972851,-79.93072
2972951,-79.93072
2973052,-79.93072
2973152,-79.93073
2973254,-79.93073
2973355,-79.93073
2973456,-79.93074
2973556,-79.93074
2973657,-79.93074
2973760,-79.93074
2973860,-79.93075
2973960,-79.93075
2974060,-79.93075
2974161,-79.930756
2974261,-79.93076
2974361,-79.93077
2974461,-79.93077
2974562,-79.93078
2974662,-79.930786
2974765,-79.93079
2974869,-79.9308
2974969,-79.93081
2975070,-79.93081
2975171,-79.93082
2975273,-79.930824
2975372,-79.93083
2975473,-79.93084
2975574,-79.93084
2975674,-79.930855
2975777,-79.93086
2975877,-79.93088
2975978,-79.930885
2976078,-79.93089
2976181,-79.9309
2976281,-79.930916
2976381,-79.93092
2976481,-79.93093
2976582,-79.93095
2976682,-79.93096
2976782,-79.93098
2976882,-79.93099
2976982,-79.931
2977082,-79.93101
2977183,-79.93102
2977283,-79.93103
2977389,-79.931046
2977489,-79.93105
2977589,-79.93106
2977693,-79.931076
2977793,-79.9311
2977894,-79.93111
2977993,-79.93112
2978095,-79.93113
2978196,-79.931145
2978296,-79.93115
2978396,-79.93117
2978496,-79.931175
2978596,-79.93119
2978701,-79.9312
2978804,-79.93122
2978905,-79.93124
2979006,-79.931244
2979140,-79.93126
2979243,-79.93127
2979348,-79.9313
2979448,-79.931305
2979549,-79.93132
2979648,-79.93133
2979752,-79.93134
2979852,-79.93136
2979953,-79.931366
2980053,-79.93137
2980153,-79.93138
2980257,-79.93139
2980357,-79.9314
2980457,-79.93141
2980558,-79.93142
2980657,-79.93142
2980761,-79.93143
2980861,-79.931435
2980961,-79.93144
2981062,-79.93144
2981161,-79.93144
2981265,-79.93144
2981365,-79.93144
2981464,-79.93145
2981564,-79.93145
2981664,-79.93145
2981767,-79.931465
2981867,-79.931465
2981967,-79.931465
2982067,-79.931465
2982167,-79.931465
2982273,-79.93147
2982372,-79.93147
2982472,-79.93147
2982572,-79.93148
2982678,-79.93148
2982778,-79.93149
2982878,-79.93149
2982978,-79.931496
2983078,-79.931496
2983183,-79.9315
2983283,-79.93151
2983383,-79.93151
2983483,-79.93152
2983583,-79.93152
2983687,-79.931526
2983790,-79.93153
2983890,-79.93154
2983990,-79.93154
2984090,-79.93155
2984192,-79.93156
2984293,-79.93156
2984393,-79.931564
2984493,-79.93157
2984593,-79.93157
2984696,-79.93159
2984796,-79.931595
2984896,-79.931595
2984996,-79.9316
2985096,-79.9316
2985200,-79.93161
2985299,-79.93161
2985402,-79.93162
2985501,-79.93162
2985601,-79.931625
2985704,-79.931625
2985804,-79.93163
2985904,-79.93163
2986004,-79.93163
2986104,-79.93163
2986210,-79.93164
2986311,-79.93164
2986412,-79.93165
2986512,-79.93165
2986612,-79.93165
2986716,-79.931656
2986815,-79.931656
2986916,-79.93166
2987017,-79.93166
2987120,-79.93166
2987221,-79.931656
2987322,-79.931656
2987423,-79.931656
2987524,-79.931656
2987630,-79.931656
2987735,-79.931656
2987836,-79.931656
2987936,-79.93165
2988036,-79.93165
2988135,-79.93164
2988240,-79.93164
2988340,-79.93163
2988439,-79.93163
2988539,-79.931625
2988639,-79.931625
2988744,-79.93162
2988845,-79.93162
2988945,-79.93161
2989046,-79.93161
2989146,-79.9316
2989250,-79.931595
2989351,-79.93159
2989451,-79.93157
2989552,-79.931564
2989652,-79.93156
2989755,-79.93154
2989856,-79.93153
2989957,-79.93153
2990057,-79.93152
2990158,-79.93151
2990259,-79.931496
2990359,-79.93148
2990459,-79.93147
2990562,-79.931465
2990663,-79.93145
2990766,-79.93144
2990866,-79.93143
2990966,-79.93142
2991066,-79.93141
2991168,-79.9314
2991269,-79.93139
2991369,-79.93138
2991470,-79.93137
2991570,-79.931366
2991674,-79.93135
2991774,-79.93134
2991874,-79.93133
2991974,-79.93132
2992074,-79.93131
2992177,-79.931305
2992278,-79.93129
2992378,-79.93128
2992478,-79.931274
2992579,-79.93126
2992679,-79.93125
2992783,-79.931244
2992883,-79.93124
2992984,-79.93123
2993084,-79.931206
2993184,-79.9312
2993289,-79.93119
2993390,-79.93118
2993490,-79.931175
2993590,-79.93117
2993696,-79.93115
2993796,-79.931145
2993896,-79.93114
2993996,-79.93113
2994096,-79.93112
2994197,-79.931114
2994297,-79.93111
2994397,-79.93108
2994497,-79.931076
2994597,-79.93107
2994701,-79.93106
2994801,-79.93105
2994901,-79.931046
2995002,-79.93104
2995107,-79.93103
2995213,-79.93102
2995317,-79.93102
2995417,-79.931015
2995518,-79.931
2995618,-79.931
2995721,-79.93099
2995821,-79.930984
2995921,-79.93098
2996022,-79.93096
2996122,-79.930954
2996225,-79.930954
2996325,-79.93095
2996426,-79.93094
2996526,-79.93093
2996627,-79.93093
2996729,-79.93092
2996830,-79.93092
2996931,-79.930916
2997031,-79.93091
2997131,-79.93091
2997234,-79.9309
2997335,-79.9309
2997435,-79.93089
2997535,-79.930885
2997636,-79.93088
2997739,-79.93088
2997839,-79.93088
2997940,-79.93087
2998040,-79.93086
2998141,-79.93086
2998244,-79.93086
2998344,-79.930855
2998444,-79.930855
2998545,-79.93083
2998645,-79.93083
2998748,-79.930824
2998849,-79.93082
2998949,-79.93082
2999050,-79.93081
2999150,-79.93081
2999253,-79.9308
2999354,-79.9308
2999454,-79.93079
2999555,-79.93079
2999655,-79.930786
2999757,-79.93078
2999858,-79.93078
2999959,-79.930786
3000059,-79.93078
3000160,-79.93078
3000263,-79.93078
3000362,-79.93078
3000463,-79.93077
3000563,-79.93077
3000664,-79.93076
3000767,-79.93076
3000867,-79.930756
3000968,-79.930756
3001068,-79.93075
3001169,-79.93075
3001270,-79.93074
3001373,-79.93074
3001473,-79.93073
3001573,-79.93073
3001673,-79.93072
3001777,-79.93072
3001876,-79.93072
3001977,-79.93071
3002078,-79.93071
3002180,-79.9307
3002280,-79.9307
3002381,-79.9307
3002481,-79.930695
3002582,-79.930695
3002685,-79.930695
3002785,-79.930695
3002885,-79.93069
3002986,-79.93069
3003086,-79.93069
3003195,-79.93069
3003298,-79.93069
3003399,-79.93069
3003499,-79.93069
3003599,-79.93069
3003699,-79.93069
3003799,-79.93069
3003899,-79.93069
3003999,-79.93069
3004099,-79.93069
3004199,-79.93069
3004299,-79.93069
3004399,-79.93069
3004500,-79.930695
3004600,-79.930695
3004702,-79.930695
3004803,-79.9307
3004903,-79.9307
3005004,-79.93071
3005104,-79.93071
3005206,-79.93072
3005307,-79.93073
3005406,-79.93074
3005507,-79.93074
3005607,-79.93075
3005709,-79.930756
3005810,-79.93076
3005910,-79.93076
3006010,-79.93077
3006110,-79.93078
3006211,-79.930786
3006311,-79.93079
3006416,-79.93081
3006517,-79.93082
3006617,-79.930824
3006720,-79.93083
3006821,-79.93084
3006921,-79.93086
3007022,-79.93088
3007122,-79.930885
3007225,-79.93089
3007326,-79.93091
3007427,-79.930916
3007527,-79.93093
3007628,-79.93094
3007730,-79.930954
3007831,-79.93096
3007931,-79.930984
3008031,-79.93099
3008132,-79.93101
3008234,-79.93102
3008335,-79.93103
3008436,-79.931046
3008536,-79.93105
3008637,-79.93107
3008739,-79.93108
3008840,-79.9311
3008940,-79.931114
3009040,-79.93113
3009141,-79.931145
3009243,-79.93117
3009344,-79.93118
3009445,-79.93119
3009546,-79.93119
3009648,-79.931206
3009748,-79.93124
3009849,-79.93124
3009950,-79.93126
3010050,-79.931274
3010154,-79.93128
3010253,-79.9313
3010353,-79.93131
3010453,-79.93132
3010553,-79.93134
3010653,-79.93135
3010757,-79.931366
3010858,-79.93137
3010957,-79.93138
3011058,-79.93139
3011174,-79.93139
3011341,-79.93142
3011375,-79.93142
3011475,-79.93143
3011475,-79.93143
3011575,-79.93144
3011674,-79.93145
3011774,-79.931465
3011874,-79.93147
3011974,-79.93148
3012074,-79.93149
3012176,-79.9315
3012275,-79.93151
3012375,-79.93152
3012475,-79.931526
3012575,-79.93153
3012676,-79.93154
3012776,-79.93154
3012876,-79.93155
3012976,-79.93156
3013077,-79.93155
3013180,-79.93154
3013280,-79.93154
3013381,-79.93154
3013481,-79.93155
3013581,-79.93155
3013684,-79.93155
3013784,-79.93155
3013885,-79.93156
3013985,-79.93156
3014086,-79.931564
3014188,-79.931564
3014289,-79.93157
3014390,-79.93157
3014490,-79.93159
3014593,-79.93159
3014693,-79.931595
3014793,-79.931595
3014893,-79.9316
3014994,-79.93161
3015094,-79.93162
3015197,-79.93162
3015297,-79.931625
3015398,-79.93163
3015498,-79.93163
3015599,-79.93164
3015701,-79.93165
3015801,-79.93165
3015901,-79.931656
3016002,-79.931656
3016102,-79.93166
3016206,-79.93167
3016307,-79.93167
3016407,-79.93168
3016508,-79.93168
3016608,-79.93169
3016711,-79.931694
3016812,-79.931694
3016912,-79.93171
3017013,-79.93171
3017113,-79.93172
3017216,-79.93172
3017317,-79.93172
3017418,-79.931725
3017517,-79.931725
3017618,-79.93172
3017721,-79.931725
3017822,-79.931725
3017921,-79.93172
3018021,-79.93172
3018122,-79.93172
3018225,-79.93172
3018325,-79.93172
3018426,-79.93172
3018526,-79.93171
3018627,-79.93171
3018729,-79.93171
3018829,-79.93171
3018930,-79.931694
3019030,-79.931694
3019147,-79.93169
3019249,-79.93169
3019349,-79.93168
3019449,-79.93168
3019549,-79.93167
3019649,-79.93167
3019753,-79.93166
3019852,-79.93166
3019953,-79.931656
3020053,-79.93165
3020152,-79.93164
3020152,-79.93164
3020253,-79.93164
3020352,-79.93163
3020453,-79.931625
3020553,-79.93162
3020653,-79.93161
3020756,-79.9316
3020856,-79.931595
3020956,-79.931595
3021056,-79.93159
3021156,-79.93157
3021259,-79.931564
3021259,-79.931564
3021359,-79.93156
3021459,-79.93155
3021559,-79.93154
3021659,-79.93153
3021759,-79.931526
3021859,-79.93152
3021959,-79.93151
3022059,-79.9315
3022163,-79.931496
3022265,-79.93148
3022364,-79.93147
3022464,-79.931465
3022564,-79.93144
3022667,-79.931435
3022767,-79.93143
3022867,-79.93141
3022967,-79.931404
3023068,-79.93139
3023170,-79.93138
3023270,-79.931366
3023371,-79.93136
3023471,-79.93134
3023571,-79.93133
3023673,-79.93131
3023778,-79.9313
3023878,-79.93128
3023978,-79.93127
3024081,-79.93126
3024180,-79.931244
3024280,-79.93124
3024380,-79.93123
3024480,-79.931206
3024580,-79.9312
3024680,-79.93118
3024781,-79.931175
3024881,-79.93116
3024981,-79.93115
3025081,-79.931145
3025186,-79.93113
3025288,-79.93112
3025388,-79.931114
3025489,-79.93111
3025589,-79.93108
3025691,-79.931076
3025793,-79.93107
3025894,-79.93106
3025994,-79.93105
3026094,-79.93104
3026197,-79.93103
3026298,-79.93102
3026398,-79.931015
3026498,-79.93101
3026599,-79.93099
3026702,-79.930984
3026801,-79.93098
3026902,-79.93096
3027002,-79.930954
3027107,-79.93095
3027207,-79.93094
3027307,-79.93093
3027407,-79.93092
3027507,-79.930916
3027607,-79.93091
3027710,-79.9309
3027811,-79.93089
3027911,-79.930885
3028011,-79.93088
3028111,-79.93088
3028214,-79.93087
3028314,-79.93086
3028415,-79.930855
3028524,-79.930855
3028624,-79.93084
3028726,-79.93083
3028827,-79.93083
3028926,-79.930824
3029030,-79.930824
3029131,-79.930824
3029230,-79.93082
3029331,-79.93081
3029431,-79.93081
3029535,-79.93079
3029637,-79.93079
3029737,-79.930786
3029840,-79.93078
3029941,-79.93078
3030041,-79.93078
3030145,-79.93077
3030247,-79.93077
3030347,-79.93076
3030447,-79.93076
3030548,-79.930756
3030650,-79.930756
3030755,-79.930756
3030855,-79.93075
3030955,-79.93075
3031055,-79.93074
3031158,-79.93074
3031257,-79.93074
3031357,-79.93074
3031457,-79.93074
3031557,-79.93073
3031660,-79.93073
3031760,-79.93073
3031860,-79.93073
3031960,-79.93073
3032060,-79.93073
3032163,-79.93073
3032263,-79.93074
3032363,-79.93074
3032464,-79.93074
3032563,-79.93074
3032665,-79.93074
3032765,-79.93074
3032865,-79.93075
3032965,-79.93075
3033069,-79.93075
3033171,-79.930756
3033277,-79.930756
3033378,-79.930756
3033478,-79.93076
3033578,-79.93076
3033681,-79.93076
3033781,-79.93077
3033881,-79.93077
3033981,-79.93078
3034081,-79.93078
3034183,-79.930786
3034283,-79.930786
3034383,-79.93079
3034483,-79.9308
3034583,-79.93081
3034684,-79.93081
3034784,-79.93082
3034887,-79.930824
3034988,-79.93083
3035093,-79.93084
3035193,-79.930855
3035293,-79.93086
3035393,-79.93088
3035493,-79.930885
3035593,-79.93089
3035696,-79.9309
3035795,-79.930916
3035895,-79.93092
3035995,-79.93093
3036095,-79.93095
3036198,-79.930954
3036298,-79.93096
3036398,-79.930984
3036498,-79.93099
3036598,-79.931
3036698,-79.93101
3036802,-79.93102
3036903,-79.93103
3037003,-79.93104
3037103,-79.93105
3037206,-79.93106
3037305,-79.931076
3037406,-79.93108
3037506,-79.93111
3037606,-79.931114
3037706,-79.93112
3037809,-79.93114
3037909,-79.931145
3038009,-79.93116
3038109,-79.93117
3038209,-79.93118
3038309,-79.93119
3038409,-79.931206
3038509,-79.93123
3038609,-79.93124
3038709,-79.931244
3038810,-79.93126
3038910,-79.93127
3039010,-79.93128
3039111,-79.9313
3039214,-79.931305
3039314,-79.93131
3039414,-79.93132
3039516,-79.93134
3039616,-79.93135
3039719,-79.93136
3039819,-79.931366
3039920,-79.93137
3040020,-79.93138
3040121,-79.93138
3040224,-79.93139
3040324,-79.9314
3040424,-79.931404
3040524,-79.93141
3040625,-79.93142
3040728,-79.93143
3040828,-79.93143
3040929,-79.931435
3041029,-79.93144
3041130,-79.93145
3041232,-79.931465
3041333,-79.931465
3041434,-79.93147
3041534,-79.93147
3041634,-79.93148
3041737,-79.93148
3041838,-79.93148
3041938,-79.93149
3042039,-79.93149
3042139,-79.93149
3042241,-79.931496
3042342,-79.931496
3042442,-79.931496
3042543,-79.9315
3042644,-79.93151
3042746,-79.93151
3042847,-79.93151
3042947,-79.931526
3043047,-79.931526
3043154,-79.93153
3043257,-79.93154
3043357,-79.93155
3043461,-79.93155
3043561,-79.93156
3043663,-79.931564
3043763,-79.93157
3043866,-79.93159
3043967,-79.93159
3044068,-79.931595
3044170,-79.9316
3044273,-79.93161
3044373,-79.93161
3044473,-79.93162
3044573,-79.931625
3044674,-79.93163
3044778,-79.93164
3044877,-79.93164
3044977,-79.93165
3045077,-79.931656
3045180,-79.931656
3045280,-79.93166
3045387,-79.93167
3045490,-79.93167
3045591,-79.93168
3045690,-79.93168
3045793,-79.93169
3045893,-79.93169
3045993,-79.931694
3046093,-79.931694
3046193,-79.93171
3046293,-79.93171
3046393,-79.93172
3046493,-79.93172
3046593,-79.93172
3046693,-79.93172
3046793,-79.93172
3046893,-79.93172
3046993,-79.93172
3047093,-79.93172
3047194,-79.93172
3047294,-79.93172
3047395,-79.93172
3047495,-79.93172
3047594,-79.93171
3047695,-79.931694
3047799,-79.931694
3047899,-79.93169
3047998,-79.93168
3048098,-79.93167
3048201,-79.93167
3048301,-79.931656
3048401,-79.931656
3048501,-79.93165
3048601,-79.93164
3048702,-79.93164
3048801,-79.931625
3048902,-79.93162
3049002,-79.93161
3049102,-79.9316
3049203,-79.931595
3049309,-79.93159
3049411,-79.93157
3049512,-79.931564
3049612,-79.93156
3049715,-79.93155
3049814,-79.93154
3049918,-79.93153
3050018,-79.93152
3050118,-79.93151
3050218,-79.9315
3050318,-79.931496
3050418,-79.93148
3050518,-79.93147
3050618,-79.931465
3050718,-79.93145
3050819,-79.93144
3050920,-79.931435
3051019,-79.93142
3051133,-79.93141
3051234,-79.93139
3051335,-79.93138
3051435,-79.93137
3051538,-79.931366
3051640,-79.93135
3051743,-79.93134
3051843,-79.93133
3051943,-79.93132
3052043,-79.931305
3052143,-79.9313
3052246,-79.93129
3052345,-79.93128
3052445,-79.931274
3052545,-79.93126
3052648,-79.93125
3052750,-79.931244
3052850,-79.93124
3052950,-79.93123
3053050,-79.931206
3053153,-79.9312
3053255,-79.93119
3053355,-79.93118
3053455,-79.931175
3053555,-79.93116
3053657,-79.93115
3053760,-79.931145
3053859,-79.93114
3053959,-79.93113
3054059,-79.931114
3054159,-79.93111
3054261,-79.9311
3054361,-79.93108
3054464,-79.931076
3054565,-79.93107
3054668,-79.93106
3054768,-79.931046
3054868,-79.93104
3054968,-79.93103
3055068,-79.93102
3055171,-79.931015
3055272,-79.93101
3055371,-79.931
3055471,-79.93099
3055572,-79.930984
3055674,-79.93098
3055774,-79.93096
3055874,-79.930954
3055974,-79.93095
3056074,-79.93094
3056176,-79.93093
3056276,-79.93092
3056376,-79.93092
3056476,-79.930916
3056580,-79.93091
3056683,-79.9309
3056783,-79.9309
3056883,-79.93089
3056984,-79.930885
3057085,-79.930885
3057187,-79.93088
3057289,-79.93087
3057391,-79.93087
3057492,-79.93086
3057592,-79.930855
3057694,-79.930855
3057795,-79.93084
3057896,-79.93084
3057996,-79.93083
3058095,-79.93083
3058198,-79.930824
3058300,-79.930824
3058402,-79.93082
3058501,-79.93082
3058602,-79.93081
3058703,-79.93081
3058807,-79.9308
3058907,-79.9308
3059007,-79.9308
3059107,-79.9308
3059215,-79.93079
3059316,-79.9308
3059415,-79.9308
3059515,-79.9308
3059619,-79.9308
3059721,-79.93081
3059821,-79.93081
3059921,-79.93081
3060021,-79.9308
3060121,-79.9308
3060224,-79.9308
3060324,-79.9308
3060429,-79.93079
3060530,-79.93079
3060630,-79.93079
3060734,-79.93079
3060834,-79.930786
3060934,-79.930786
3061034,-79.930786
3061134,-79.930786
3061235,-79.930786
3061334,-79.930786
3061434,-79.930786
3061534,-79.930786
3061634,-79.930786
3061736,-79.930786
3061836,-79.930786
3061936,-79.930786
3062036,-79.93078
3062138,-79.93078
3062242,-79.93078
3062348,-79.93078
3062450,-79.93078
3062549,-79.93078
3062654,-79.93078
3062754,-79.93078
3062854,-79.93078
3062954,-79.93078
3063054,-79.93078
3063158,-79.93078
3063258,-79.93078
3063359,-79.93078
3063458,-79.93078
3063558,-79.93078
3063661,-79.930786
3063761,-79.930786
3063861,-79.930786
3063961,-79.930786
3064061,-79.930786
3064163,-79.930786
3064263,-79.930786
3064363,-79.930786
3064463,-79.930786
3064563,-79.93079
3064664,-79.93079
3064764,-79.93079
3064864,-79.93079
3064964,-79.93079
3065064,-79.9308
3065166,-79.9308
3065265,-79.93081
3065366,-79.93081
3065465,-79.93082
3065566,-79.93082
3065669,-79.930824
3065771,-79.930824
3065871,-79.93083
3065971,-79.93083
3066071,-79.930855
3066173,-79.93086
3066272,-79.93087
3066372,-79.93088
3066472,-79.930885
3066572,-79.93089
3066672,-79.9309
3066772,-79.93091
3066875,-79.930916
3066976,-79.93092
3067081,-79.93093
3067186,-79.93095
3067286,-79.930954
3067391,-79.93096
3067492,-79.930984
3067592,-79.93099
3067697,-79.931
3067798,-79.931015
3067897,-79.93102
3067997,-79.93103
3068097,-79.931046
3068197,-79.93106
3068297,-79.93107
3068397,-79.93108
3068497,-79.93111
3068597,-79.931114
3068700,-79.93113
3068800,-79.93114
3068901,-79.93115
3069000,-79.93116
3069101,-79.931175
3069204,-79.93118
3069304,-79.9312
3069404,-79.93122
3069504,-79.93123
3069606,-79.931244
3069705,-79.93125
3069808,-79.93127
3069909,-79.931274
3070012,-79.93129
3070114,-79.931305
3070221,-79.93131
3070324,-79.93133
3070423,-79.93134
3070525,-79.93136
3070625,-79.93137
3070729,-79.93138
3070829,-79.93139
3070930,-79.931404
3071031,-79.93141
3071132,-79.93142
3071232,-79.93143
3071332,-79.93144
3071432,-79.931465
3071535,-79.931465
3071637,-79.93147
3071740,-79.93148
3071840,-79.9315
3071940,-79.93151
3072040,-79.93152
3072141,-79.93152
3072242,-79.93153
3072341,-79.93154
3072443,-79.93155
3072544,-79.93156
3072651,-79.931564
3072755,-79.93157
3072855,-79.93159
3072956,-79.93159
3073056,-79.931595
3073159,-79.9316
3073259,-79.93161
3073360,-79.93161
3073460,-79.93162
3073560,-79.93162
3073663,-79.931625
3073796,-79.93161
3073895,-79.93161
3073995,-79.93161
3074095,-79.93161
3074196,-79.93161
3074296,-79.93161
3074396,-79.93161
3074496,-79.93161
3074596,-79.93162
3074700,-79.93162
3074799,-79.93162
3074899,-79.931625
3074999,-79.93163
3075099,-79.93163
3075204,-79.93164
3075308,-79.93164
3075408,-79.93165
3075508,-79.93165
3075608,-79.931656
3075708,-79.931656
3075812,-79.93166
3075912,-79.93166
3076012,-79.93167
3076112,-79.93167
3076214,-79.93168
3076314,-79.93168
3076414,-79.93169
3076514,-79.93169
3076614,-79.931694
3076715,-79.93171
3076815,-79.93171
3076916,-79.93172
3077015,-79.93172
3077116,-79.931725
3077218,-79.931725
3077317,-79.93173
3077417,-79.93173
3077517,-79.93173
3077620,-79.93174
3077722,-79.93174
3077822,-79.93174
3077922,-79.93174
3078022,-79.93174
3078122,-79.93174
3078231,-79.93174
3078331,-79.93174
3078433,-79.93174
3078534,-79.93174
3078634,-79.93174
3078734,-79.93174
3078834,-79.93174
3078934,-79.93174
3079034,-79.93174
3079134,-79.93173
3079245,-79.93173
3079345,-79.93173
3079445,-79.93173
3079545,-79.931725
3079645,-79.931725
3079745,-79.93172
3079845,-79.93172
3079945,-79.93171
3080045,-79.93171
3080145,-79.931694
3080245,-79.93169
3080346,-79.93168
3080445,-79.93168
3080545,-79.93167
3080646,-79.93166
3080746,-79.931656
3080846,-79.93165
3080946,-79.93164
3081050,-79.93163
3081152,-79.931625
3081253,-79.93162
3081357,-79.93161
3081457,-79.9316
3081557,-79.931595
3081662,-79.93159
3081763,-79.93159
3081863,-79.93157
3081963,-79.931564
3082063,-79.93156
3082167,-79.93155
3082266,-79.93154
3082366,-79.93153
3082467,-79.931526
3082567,-79.93152
3082670,-79.93151
3082770,-79.9315
3082870,-79.93149
3082969,-79.93148
3083070,-79.93147
3083186,-79.93147
3083326,-79.93144
3083399,-79.93144
3083504,-79.931435
3083604,-79.93143
3083703,-79.93142
3083806,-79.93141
3083907,-79.931404
3084007,-79.9314
3084108,-79.93139
3084213,-79.93138
3084313,-79.93137
3084413,-79.931366
3084513,-79.93136
3084613,-79.93135
3084716,-79.93134
3084816,-79.93133
3084916,-79.93132
3085017,-79.93131
3085117,-79.931305
3085219,-79.9313
3085319,-79.93129
3085424,-79.93129
3085530,-79.93127
3085631,-79.93127
3085733,-79.93126
3085834,-79.93125
3085934,-79.931244
3086035,-79.93124
3086134,-79.93123
3086234,-79.93122
3086334,-79.931206
3086434,-79.9312
3086534,-79.93119
3086634,-79.93118
3086734,-79.931175
3086834,-79.93117
3086934,-79.93117
3087034,-79.93116
3087135,-79.93115
3087237,-79.93115
3087338,-79.931145
3087439,-79.93114
3087539,-79.93112
3087640,-79.931114
3087742,-79.93111
3087843,-79.9311
3087943,-79.93108
3088044,-79.93108
3088144,-79.93107
3088246,-79.93107
3088347,-79.93106
3088447,-79.93105
3088548,-79.931046
3088649,-79.93104
3088752,-79.93104
3088852,-79.93103
3088952,-79.93102
3089052,-79.93102
3089153,-79.931015
3089256,-79.931015
3089361,-79.93101
3089460,-79.931
3089560,-79.931
3089661,-79.93099
3089762,-79.93099
3089862,-79.930984
3089962,-79.930984
3090062,-79.93098
3090164,-79.93096
3090265,-79.93096
3090365,-79.930954
3090466,-79.930954
3090566,-79.93095
3090666,-79.93095
3090769,-79.93094
3090869,-79.93093
3090969,-79.93093
3091070,-79.93092
3091178,-79.93092
3091283,-79.930916
3091384,-79.930916
3091484,-79.93091
3091584,-79.93091
3091684,-79.9309
3091785,-79.9309
3091889,-79.93089
3091989,-79.930885
3092090,-79.93088
3092193,-79.93088
3092294,-79.93086
3092394,-79.93086
3092494,-79.930855
3092594,-79.93084
3092698,-79.93083
3092797,-79.93083
3092898,-79.93083
3092998,-79.930824
3093099,-79.930824
3093201,-79.93082
3093302,-79.93082
3093402,-79.93081
3093503,-79.93081
3093603,-79.93081
3093706,-79.9308
3093806,-79.9308
3093906,-79.93079
3094007,-79.93079
3094107,-79.930786
3094207,-79.930786
3094311,-79.93078
3094412,-79.93078
3094512,-79.93078
3094612,-79.93077
3094715,-79.93077
3094816,-79.93077
3094916,-79.93076
3095017,-79.93076
3095117,-79.93076
3095219,-79.930756
3095320,-79.930756
3095421,-79.930756
3095521,-79.930756
3095622,-79.930756
3095724,-79.930756
3095825,-79.930756
3095925,-79.930756
3096025,-79.930756
3096126,-79.930756
3096229,-79.930756
3096329,-79.930756
3096430,-79.930756
3096530,-79.930756
3096631,-79.930756
3096733,-79.930756
3096833,-79.930756
3096934,-79.930756
3097035,-79.930756
3097135,-79.93076
3097238,-79.93076
3097339,-79.93077
3097440,-79.93077
3097540,-79.93078
3097641,-79.93078
3097741,-79.93078
3097842,-79.930786
3097942,-79.93079
3098042,-79.93079
3098142,-79.93079
3098251,-79.93081
3098353,-79.93082
3098454,-79.930824
3098555,-79.93083
3098656,-79.93084
3098756,-79.930855
3098858,-79.93086
3098959,-79.93087
3099059,-79.93088
3099173,-79.930885
3099279,-79.93089
3099379,-79.9309
3099479,-79.93091
3099579,-79.930916
3099679,-79.93092
3099783,-79.93093
3099883,-79.93095
3099988,-79.930954
3100090,-79.93096
3100189,-79.930984
3100292,-79.93099
3100392,-79.931
3100492,-79.931015
3100592,-79.93102
3100692,-79.93104
3100797,-79.931046
3100897,-79.93106
3100997,-79.931076
3101097,-79.93108
3101197,-79.93111
3101297,-79.931114
3101397,-79.93113
3101497,-79.93114
3101597,-79.93115
3101697,-79.93116
3101798,-79.931175
3101898,-79.93118
3101998,-79.9312
3102098,-79.931206
3102200,-79.93123
3102303,-79.93124
3102408,-79.93125
3102510,-79.93126
3102609,-79.931274
3102710,-79.93129
3102815,-79.9313
3102916,-79.93131
3103016,-79.93132
3103116,-79.93134
3103220,-79.93136
3103320,-79.931366
3103419,-79.93138
3103519,-79.93139
3103619,-79.931404
3103722,-79.93141
3103822,-79.93142
3103922,-79.931435
3104022,-79.93144
3104122,-79.93145
3104224,-79.931465
3104324,-79.93147
3104424,-79.93149
3104524,-79.931496
3104624,-79.9315
3104724,-79.9315
3104824,-79.93151
3104924,-79.93152
3105024,-79.93151
3105124,-79.93152
3105228,-79.93152
3105329,-79.931526
3105430,-79.93152
3105530,-79.931526
3105633,-79.931526
3105735,-79.931526
3105835,-79.931526
3105936,-79.931526
3106037,-79.93153
3106138,-79.93153
3106241,-79.93153
3106341,-79.93153
3106446,-79.93153
3106547,-79.93153
3106647,-79.93154
3106749,-79.93154
3106849,-79.93155
3106952,-79.93155
3107051,-79.93156
3107151,-79.93156
3107252,-79.931564
3107352,-79.93157
3107457,-79.93157
3107558,-79.93159
3107659,-79.93159
3107761,-79.931595
3107862,-79.931595
3107962,-79.9316
3108063,-79.9316
3108163,-79.93161
3108264,-79.93161
3108365,-79.93162
3108465,-79.93162
3108566,-79.931625
